id_mahasiswa,semester,kelas,jenis_kelamin,kehadiran_persen,tugas_rata,kuis_rata,nilai_uts,akses_lms,forum_posts,jam_belajar_per_minggu,jumlah_terlambat_tugas,ikut_bimbingan,nilai_uas,nilai_akhir,status_lulus
MHS02535,5,SI-B,L,64.8,76.0,91.4,84.5,56,7,13.8,0,Tidak,83.6,83.5,Lulus
MHS02536,5,SI-D,P,86.8,70.2,60.2,66.4,41,4,8.3,2,Tidak,56.7,63.2,Lulus
MHS02537,5,SI-C,L,90.1,83.3,79.8,91.7,51,3,12.3,1,Ya,84.2,85.0,Lulus
MHS02538,1,SI-A,L,78.3,81.5,62.7,65.8,47,3,9.0,1,Tidak,73.3,71.4,Lulus
MHS02539,5,SI-B,L,67.6,58.3,33.5,32.6,39,4,4.3,4,Ya,41.7,41.9,Tidak Lulus
MHS02540,5,SI-C,P,97.1,80.1,60.5,81.0,38,1,5.4,3,Ya,65.8,72.1,Lulus
MHS02541,4,SI-B,P,69.0,100.0,74.4,72.2,34,7,8.3,0,Ya,78.2,81.4,Lulus
MHS02542,5,SI-A,L,52.1,76.4,57.9,55.6,44,6,7.8,3,Ya,63.4,63.6,Lulus
MHS02543,5,SI-B,P,83.5,74.2,58.1,56.2,32,2,4.8,2,Tidak,56.2,61.1,Lulus
MHS02544,4,SI-A,L,64.7,30.0,42.2,34.7,26,0,2.0,5,Tidak,29.0,33.3,Tidak Lulus
MHS02545,1,SI-A,P,89.9,91.6,87.2,89.9,51,6,16.4,0,Tidak,95.3,91.4,Lulus
MHS02546,3,SI-B,L,73.4,80.9,96.0,66.3,41,3,6.1,1,Tidak,68.1,76.4,Lulus
MHS02547,1,SI-B,P,85.2,82.0,74.3,62.9,45,2,5.5,0,Tidak,75.6,73.8,Lulus
MHS02548,3,SI-A,L,94.8,98.3,56.0,65.6,41,4,6.8,0,Ya,66.8,72.2,Lulus
MHS02549,3,SI-C,L,63.5,47.1,50.9,46.1,43,1,5.8,2,Tidak,43.4,46.5,Tidak Lulus
MHS02550,1,SI-D,L,71.2,63.7,53.9,60.9,47,2,6.9,0,Tidak,51.7,57.4,Tidak Lulus
MHS02551,2,SI-A,P,77.1,89.8,71.3,83.1,50,5,10.4,1,Tidak,80.8,81.7,Lulus
MHS02552,1,SI-B,L,96.5,76.5,66.8,86.9,46,4,6.1,3,Tidak,68.9,74.9,Lulus
MHS02553,5,SI-B,P,70.1,89.5,63.3,65.6,34,2,3.0,0,Tidak,67.0,71.5,Lulus
MHS02554,6,SI-C,L,70.9,76.9,72.9,61.9,32,1,6.0,1,Tidak,63.6,68.4,Lulus
MHS02555,1,SI-D,L,83.7,59.8,47.7,35.9,35,2,5.1,1,Ya,45.9,47.2,Tidak Lulus
MHS02556,6,SI-A,L,71.1,66.6,54.7,57.2,59,3,10.8,5,Tidak,54.5,58.2,Tidak Lulus
MHS02557,3,SI-A,P,79.8,79.4,72.6,68.4,56,2,10.0,2,Ya,71.8,73.0,Lulus
MHS02558,2,SI-D,L,59.4,63.2,49.0,48.5,45,4,6.8,1,Tidak,46.2,51.6,Tidak Lulus
MHS02559,1,SI-A,P,100.0,59.0,69.4,58.3,26,3,2.7,2,Tidak,62.7,62.0,Lulus
MHS02560,3,SI-D,P,61.8,59.6,49.2,39.7,38,2,2.8,4,Tidak,34.6,45.0,Tidak Lulus
MHS02561,5,SI-B,P,74.1,45.9,33.1,46.4,41,4,6.5,2,Tidak,36.0,40.5,Tidak Lulus
MHS02562,4,SI-D,L,77.6,79.7,52.7,67.0,37,4,7.5,1,Tidak,63.0,66.1,Lulus
MHS02563,1,SI-A,P,100.0,92.9,78.3,79.2,35,4,5.4,0,Tidak,81.1,83.0,Lulus
MHS02564,1,SI-D,P,62.1,65.0,53.9,58.1,39,4,5.1,2,Ya,30.3,50.6,Tidak Lulus
MHS02565,3,SI-C,L,100.0,75.3,48.6,73.2,37,3,4.7,1,Tidak,80.6,71.0,Lulus
MHS02566,2,SI-B,P,87.1,54.7,63.2,61.3,37,3,6.4,0,Tidak,78.8,65.3,Lulus
MHS02567,2,SI-B,L,83.0,74.0,72.5,73.2,29,6,0.0,1,Tidak,56.1,68.1,Lulus
MHS02568,2,SI-D,L,66.2,81.6,54.1,50.5,31,1,3.2,0,Tidak,55.6,60.5,Lulus
MHS02569,5,SI-A,L,84.9,90.1,91.7,81.4,37,2,4.6,0,Tidak,67.6,81.5,Lulus
MHS02570,6,SI-C,L,69.3,59.0,77.7,62.1,51,3,10.1,1,Tidak,48.9,60.5,Lulus
MHS02571,3,SI-B,L,93.2,67.4,51.1,64.8,36,0,4.1,0,Tidak,55.1,59.8,Tidak Lulus
MHS02572,6,SI-B,L,66.3,73.3,82.3,47.8,50,3,7.0,3,Tidak,44.7,60.1,Lulus
MHS02573,2,SI-A,P,76.6,68.5,72.3,76.0,49,2,7.2,0,Tidak,69.6,71.5,Lulus
MHS02574,3,SI-A,L,71.3,100.0,96.6,81.1,55,2,10.4,2,Ya,85.4,90.2,Lulus
MHS02575,2,SI-C,L,66.1,74.8,79.8,70.2,40,3,10.3,3,Ya,76.1,75.0,Lulus
MHS02576,4,SI-D,L,86.9,89.9,83.0,71.4,43,4,6.3,0,Tidak,74.5,79.3,Lulus
MHS02577,6,SI-A,P,84.4,54.1,45.3,66.2,31,4,5.1,1,Tidak,59.3,56.9,Tidak Lulus
MHS02578,4,SI-D,P,92.5,49.5,67.1,63.7,40,2,4.5,1,Tidak,59.8,59.7,Tidak Lulus
MHS02579,2,SI-C,P,56.6,49.2,50.6,42.8,43,2,5.8,2,Tidak,40.9,45.4,Tidak Lulus
MHS02580,4,SI-D,P,90.8,74.3,69.9,50.2,42,4,5.2,2,Tidak,52.4,60.8,Lulus
MHS02581,1,SI-B,L,100.0,99.5,80.4,79.8,40,6,8.2,1,Tidak,80.0,84.9,Lulus
MHS02582,6,SI-D,P,72.6,72.3,69.1,46.1,47,3,7.8,1,Tidak,54.0,59.6,Tidak Lulus
MHS02583,3,SI-C,L,100.0,86.4,72.0,78.6,45,3,8.3,0,Tidak,81.4,80.1,Lulus
MHS02584,3,SI-C,L,74.8,68.1,66.8,71.0,45,4,10.3,0,Tidak,51.3,63.5,Lulus
MHS02585,4,SI-C,P,61.5,74.2,66.8,69.0,51,3,12.1,2,Tidak,68.4,69.7,Lulus
MHS02586,4,SI-D,L,74.3,89.5,65.7,61.9,32,5,6.9,0,Ya,65.9,70.8,Lulus
MHS02587,1,SI-B,P,90.6,89.6,83.9,76.2,49,5,9.8,0,Ya,77.8,81.6,Lulus
MHS02588,4,SI-A,P,67.9,74.4,88.2,69.5,42,1,5.4,0,Tidak,66.5,73.6,Lulus
MHS02589,2,SI-B,L,70.8,94.1,92.9,75.2,51,4,10.1,1,Ya,77.9,84.3,Lulus
MHS02590,5,SI-D,L,85.1,90.3,90.7,69.1,51,3,9.7,0,Tidak,78.3,81.5,Lulus
MHS02591,5,SI-D,L,78.0,78.7,68.8,62.5,44,1,9.5,2,Tidak,70.5,70.2,Lulus
MHS02592,5,SI-A,P,85.0,77.6,82.2,76.2,47,2,6.8,1,Tidak,57.2,72.0,Lulus
MHS02593,4,SI-D,P,80.9,73.8,57.2,57.0,43,2,4.5,1,Tidak,46.4,58.1,Tidak Lulus
MHS02594,3,SI-C,L,83.8,64.3,69.6,56.3,39,4,2.3,4,Tidak,47.1,58.2,Tidak Lulus
MHS02595,1,SI-C,L,72.8,45.4,59.4,50.7,43,4,6.4,0,Tidak,60.8,54.1,Tidak Lulus
MHS02596,5,SI-C,P,80.8,92.2,77.4,95.6,44,7,11.1,1,Tidak,87.1,88.6,Lulus
MHS02597,2,SI-C,P,66.9,74.8,60.2,57.8,41,2,5.6,3,Tidak,49.8,60.1,Lulus
MHS02598,3,SI-C,L,93.5,85.7,73.5,77.3,40,11,8.9,1,Ya,85.2,81.0,Lulus
MHS02599,2,SI-D,L,70.4,74.6,84.8,67.7,39,4,9.0,0,Tidak,73.6,74.6,Lulus
MHS02600,1,SI-A,P,91.5,52.3,58.1,61.6,34,1,5.6,2,Tidak,56.7,57.1,Tidak Lulus
MHS02601,4,SI-A,L,75.2,91.9,78.7,73.8,49,6,10.4,3,Tidak,78.2,80.6,Lulus
MHS02602,1,SI-C,L,80.4,72.3,78.3,50.5,30,3,0.0,1,Ya,58.4,63.9,Lulus
MHS02603,5,SI-D,P,72.1,60.1,38.9,60.6,31,2,2.8,0,Tidak,51.2,53.3,Tidak Lulus
MHS02604,2,SI-B,P,65.8,30.0,37.8,34.2,36,2,3.8,4,Tidak,30.2,32.7,Tidak Lulus
MHS02605,1,SI-B,L,57.1,41.6,62.5,48.8,35,4,4.0,4,Tidak,34.1,45.3,Tidak Lulus
MHS02606,3,SI-D,L,65.3,59.0,43.5,44.1,47,3,7.5,2,Tidak,43.3,47.5,Tidak Lulus
MHS02607,1,SI-C,L,74.1,64.1,59.0,61.6,49,3,7.4,2,Tidak,58.7,60.8,Lulus
MHS02608,2,SI-A,L,80.5,77.2,66.8,69.9,51,1,7.7,3,Tidak,53.8,66.3,Lulus
MHS02609,4,SI-D,P,90.1,71.2,48.3,50.1,47,2,8.3,1,Tidak,52.3,55.7,Tidak Lulus
MHS02610,1,SI-B,L,72.7,67.0,62.9,62.4,36,5,3.6,1,Tidak,53.9,61.1,Lulus
MHS02611,5,SI-B,P,67.4,63.8,56.4,53.6,34,2,2.8,0,Tidak,49.8,55.6,Tidak Lulus
MHS02612,1,SI-B,P,60.7,86.5,76.2,59.4,44,3,7.7,1,Tidak,61.1,70.0,Lulus
MHS02613,2,SI-C,L,83.8,79.5,70.4,82.1,36,1,4.6,0,Tidak,67.6,74.8,Lulus
MHS02614,5,SI-B,L,94.6,54.8,27.3,37.1,24,4,1.8,3,Tidak,39.6,40.3,Tidak Lulus
MHS02615,2,SI-D,L,93.2,74.0,59.3,71.0,52,5,9.4,0,Tidak,69.3,68.9,Lulus
MHS02616,1,SI-D,P,86.5,98.6,74.4,68.7,53,1,10.7,1,Tidak,69.1,77.4,Lulus
MHS02617,3,SI-B,P,85.7,93.9,85.8,72.8,49,2,11.2,1,Tidak,76.9,81.9,Lulus
MHS02618,2,SI-D,L,98.4,83.1,56.4,76.2,35,2,7.1,2,Tidak,71.1,72.4,Lulus
MHS02619,5,SI-B,P,82.0,99.1,92.0,80.5,46,4,8.4,0,Tidak,86.8,89.3,Lulus
MHS02620,2,SI-B,P,85.8,70.1,60.5,76.7,49,5,10.6,2,Ya,55.5,65.4,Lulus
MHS02621,5,SI-A,P,74.2,81.5,71.2,63.8,31,2,4.6,0,Tidak,54.6,66.9,Lulus
MHS02622,6,SI-C,L,61.7,74.8,66.8,57.1,49,5,9.8,3,Ya,65.0,65.8,Lulus
MHS02623,3,SI-C,L,69.8,61.0,38.6,41.6,41,3,7.3,3,Tidak,39.8,45.3,Tidak Lulus
MHS02624,6,SI-A,P,77.9,73.1,71.8,61.8,47,3,9.2,3,Tidak,47.1,62.2,Lulus
MHS02625,3,SI-A,L,78.7,78.3,61.3,70.6,52,3,7.1,0,Tidak,74.3,71.8,Lulus
MHS02626,6,SI-C,L,100.0,100.0,97.6,88.5,42,3,10.4,3,Ya,93.2,94.6,Lulus
MHS02627,1,SI-B,L,79.0,56.4,59.7,57.3,35,3,7.2,0,Tidak,47.8,54.7,Tidak Lulus
MHS02628,4,SI-B,L,92.1,67.9,59.9,66.7,34,1,2.0,1,Tidak,49.3,60.4,Lulus
MHS02629,3,SI-C,L,72.8,84.7,77.0,78.4,50,3,10.9,0,Tidak,94.1,84.4,Lulus
MHS02630,3,SI-B,P,74.3,64.4,67.2,58.5,37,2,3.7,0,Tidak,49.1,58.9,Tidak Lulus
MHS02631,4,SI-A,L,62.1,61.6,58.5,64.8,50,2,10.3,5,Tidak,56.9,60.4,Lulus
MHS02632,4,SI-B,L,69.1,47.7,46.5,29.1,42,3,6.2,7,Ya,42.6,41.3,Tidak Lulus
MHS02633,1,SI-B,P,84.3,92.9,85.8,84.6,52,3,10.0,0,Tidak,70.6,82.7,Lulus
MHS02634,1,SI-D,L,78.1,92.7,90.3,75.5,47,3,9.9,4,Ya,66.3,80.0,Lulus
MHS02635,5,SI-D,L,89.3,63.4,67.7,67.8,40,3,7.8,3,Tidak,67.0,66.4,Lulus
MHS02636,4,SI-D,P,80.2,69.7,53.9,62.8,49,3,8.0,0,Tidak,51.6,59.4,Tidak Lulus
MHS02637,6,SI-B,P,73.8,70.4,85.2,72.2,41,2,7.8,1,Tidak,57.7,70.0,Lulus
MHS02638,5,SI-C,P,100.0,53.7,46.5,35.9,21,3,0.5,4,Tidak,38.3,43.2,Tidak Lulus
MHS02639,6,SI-A,P,76.9,63.3,81.1,70.1,47,3,6.9,0,Tidak,64.4,68.9,Lulus
MHS02640,4,SI-B,L,92.0,87.7,90.0,85.8,36,3,3.2,1,Ya,85.0,86.9,Lulus
MHS02641,2,SI-C,P,73.2,71.8,76.0,61.7,42,7,7.0,1,Tidak,67.3,68.8,Lulus
MHS02642,1,SI-B,L,86.5,76.0,69.4,73.9,40,2,3.1,1,Tidak,64.9,70.8,Lulus
MHS02643,5,SI-A,P,89.1,84.4,79.5,70.4,37,2,2.9,0,Tidak,67.5,74.8,Lulus
MHS02644,4,SI-B,L,80.5,100.0,90.9,80.1,46,3,11.3,0,Tidak,74.4,85.5,Lulus
MHS02645,1,SI-A,P,49.7,69.2,52.7,48.0,54,4,9.7,2,Tidak,56.6,56.8,Tidak Lulus
MHS02646,3,SI-B,P,78.2,75.7,59.9,53.4,37,3,6.5,2,Tidak,56.2,61.1,Lulus
MHS02647,6,SI-A,P,92.8,88.9,62.2,72.7,48,3,7.1,0,Tidak,76.6,75.8,Lulus
MHS02648,3,SI-B,L,84.3,70.2,76.2,63.2,50,4,5.8,1,Ya,68.3,69.1,Lulus
MHS02649,3,SI-A,L,83.4,74.9,85.8,68.6,35,4,8.2,2,Ya,70.3,74.1,Lulus
MHS02650,3,SI-D,P,57.3,37.0,60.0,39.9,39,0,4.5,2,Tidak,35.8,42.0,Tidak Lulus
MHS02651,2,SI-B,P,69.4,64.0,64.0,61.4,51,4,9.5,3,Tidak,55.3,60.7,Lulus
MHS02652,3,SI-B,L,82.9,61.4,51.2,47.9,39,3,5.7,0,Tidak,52.4,53.3,Tidak Lulus
MHS02653,3,SI-C,P,82.9,61.3,58.5,64.9,32,1,5.2,0,Tidak,52.7,59.1,Tidak Lulus
MHS02654,1,SI-C,P,92.6,57.9,65.7,66.9,35,4,6.6,2,Tidak,63.7,63.4,Lulus
MHS02655,5,SI-A,L,76.3,76.5,74.3,70.4,48,2,4.7,1,Tidak,70.8,72.8,Lulus
MHS02656,3,SI-B,P,82.9,79.0,76.8,63.6,38,3,7.5,1,Tidak,67.3,71.2,Lulus
MHS02657,5,SI-A,L,78.2,61.6,55.0,59.5,37,3,4.9,0,Tidak,66.4,61.2,Lulus
MHS02658,5,SI-D,L,66.2,90.8,70.1,78.5,46,2,7.9,1,Tidak,63.6,75.4,Lulus
MHS02659,2,SI-C,L,50.9,68.7,69.3,48.0,46,4,10.1,3,Tidak,64.5,62.4,Lulus
MHS02660,4,SI-A,P,83.2,45.7,25.0,40.6,27,2,4.3,4,Tidak,36.3,37.5,Tidak Lulus
MHS02661,3,SI-A,P,80.1,60.0,61.4,51.9,45,3,6.1,0,Tidak,36.7,51.3,Tidak Lulus
MHS02662,6,SI-C,L,70.6,80.4,73.3,66.7,46,5,7.9,0,Tidak,80.3,75.5,Lulus
MHS02663,2,SI-B,P,58.6,70.5,76.0,57.5,41,3,5.2,4,Tidak,42.6,60.0,Lulus
MHS02664,4,SI-A,P,85.6,77.3,53.9,60.1,37,3,7.9,0,Tidak,64.0,64.3,Lulus
MHS02665,4,SI-C,P,74.8,84.0,72.0,63.4,46,4,8.2,1,Tidak,69.0,72.0,Lulus
MHS02666,2,SI-B,L,84.7,78.8,53.8,67.3,57,4,9.7,1,Tidak,66.5,67.2,Lulus
MHS02667,1,SI-D,P,100.0,50.1,49.8,49.0,33,4,4.7,1,Tidak,52.0,50.3,Tidak Lulus
MHS02668,4,SI-C,L,52.3,59.7,64.1,51.2,35,2,3.7,5,Tidak,32.9,50.4,Tidak Lulus
MHS02669,5,SI-A,L,69.6,59.2,62.3,68.3,36,4,5.6,3,Ya,50.7,59.5,Tidak Lulus
MHS02670,2,SI-D,L,75.5,41.0,37.8,33.5,44,3,3.6,1,Tidak,46.2,40.0,Tidak Lulus
MHS02671,4,SI-B,L,95.5,91.0,65.2,64.5,52,4,8.2,0,Tidak,66.2,71.8,Lulus
MHS02672,3,SI-B,P,58.4,31.1,38.7,22.3,33,1,3.0,3,Ya,25.6,28.8,Tidak Lulus
MHS02673,5,SI-C,L,100.0,93.1,94.6,87.0,60,3,13.5,0,Tidak,95.2,92.5,Lulus
MHS02674,2,SI-C,P,79.6,81.6,88.4,85.4,54,7,10.4,0,Ya,75.8,82.2,Lulus
MHS02675,6,SI-C,L,76.8,76.8,66.7,73.9,46,3,6.5,0,Ya,71.7,72.5,Lulus
MHS02676,2,SI-B,L,75.6,74.1,71.3,70.9,42,3,9.1,1,Ya,74.8,72.9,Lulus
MHS02677,3,SI-D,P,72.8,46.3,66.3,55.7,30,2,1.6,0,Tidak,50.8,54.0,Tidak Lulus
MHS02678,1,SI-B,P,90.6,100.0,88.5,97.5,57,5,14.1,1,Ya,100.0,97.1,Lulus
MHS02679,1,SI-A,L,65.2,60.2,65.9,50.2,31,5,4.7,3,Ya,48.9,55.4,Tidak Lulus
MHS02680,3,SI-B,L,82.1,56.5,47.2,57.5,38,3,6.1,2,Tidak,44.3,51.2,Tidak Lulus
MHS02681,2,SI-A,L,73.4,51.6,47.7,62.1,31,1,0.9,2,Ya,44.3,51.3,Tidak Lulus
MHS02682,5,SI-D,L,68.9,74.0,75.1,76.3,47,1,8.0,1,Tidak,54.2,68.9,Lulus
MHS02683,1,SI-C,P,100.0,87.6,67.7,63.9,35,1,3.2,0,Tidak,84.1,76.6,Lulus
MHS02684,3,SI-C,P,83.0,69.5,51.0,56.1,38,4,6.8,0,Tidak,58.4,59.1,Tidak Lulus
MHS02685,2,SI-B,L,85.4,82.7,65.7,84.7,32,2,4.9,0,Tidak,55.9,71.8,Lulus
MHS02686,1,SI-C,P,91.7,63.1,71.0,61.3,32,2,3.3,0,Tidak,55.8,62.0,Lulus
MHS02687,1,SI-D,P,60.9,66.1,52.5,63.4,33,4,4.1,2,Tidak,47.0,57.0,Tidak Lulus
MHS02688,3,SI-C,L,99.0,71.9,94.7,76.3,34,4,7.2,1,Tidak,66.0,75.8,Lulus
MHS02689,3,SI-B,L,47.9,42.3,59.4,41.2,37,3,2.7,2,Tidak,25.5,40.4,Tidak Lulus
MHS02690,3,SI-D,P,68.8,63.2,44.2,35.7,34,3,4.3,7,Ya,31.9,43.1,Tidak Lulus
MHS02691,3,SI-A,P,72.5,71.4,66.8,56.9,51,4,8.5,2,Ya,64.5,64.8,Lulus
MHS02692,4,SI-B,L,85.0,89.1,83.8,78.9,46,3,14.3,2,Tidak,83.9,83.9,Lulus
MHS02693,1,SI-A,L,80.6,74.8,92.5,77.0,55,2,7.9,1,Tidak,79.5,80.3,Lulus
MHS02694,3,SI-D,L,76.0,62.4,42.7,48.9,35,2,3.7,0,Tidak,44.0,49.6,Tidak Lulus
MHS02695,6,SI-B,P,77.9,66.4,66.0,68.6,36,1,5.4,0,Tidak,41.0,59.2,Tidak Lulus
MHS02696,3,SI-B,L,66.3,45.2,38.7,40.4,44,2,6.6,2,Tidak,50.5,44.3,Tidak Lulus
MHS02697,4,SI-D,L,60.0,30.0,45.1,22.0,33,4,5.5,3,Tidak,26.1,29.8,Tidak Lulus
MHS02698,2,SI-C,P,86.7,87.4,64.9,71.0,44,2,9.2,0,Tidak,67.7,72.9,Lulus
MHS02699,5,SI-B,P,86.3,80.0,75.3,66.8,46,4,7.2,2,Tidak,75.1,74.3,Lulus
MHS02700,5,SI-B,P,97.0,90.4,79.0,92.8,47,7,9.2,0,Tidak,83.4,86.6,Lulus
MHS02701,3,SI-A,L,68.5,54.2,30.7,50.1,42,2,5.6,2,Ya,46.5,46.2,Tidak Lulus
MHS02702,6,SI-C,L,86.3,72.2,48.9,72.0,52,4,10.5,0,Tidak,68.9,66.5,Lulus
MHS02703,1,SI-A,L,74.6,75.9,58.0,65.3,36,2,6.0,2,Tidak,47.3,61.1,Lulus
MHS02704,1,SI-A,L,92.3,76.8,57.0,65.9,43,3,3.6,2,Tidak,52.4,62.8,Lulus
MHS02705,5,SI-C,P,90.3,84.5,91.3,87.0,57,5,13.0,1,Tidak,82.5,85.9,Lulus
MHS02706,5,SI-C,L,80.5,67.3,44.3,58.1,31,6,1.0,2,Tidak,49.4,55.0,Tidak Lulus
MHS02707,1,SI-D,L,73.9,64.7,69.2,65.3,35,4,4.3,1,Tidak,52.9,62.2,Lulus
MHS02708,2,SI-C,L,89.5,65.7,59.2,57.3,31,1,4.6,1,Tidak,51.1,57.9,Tidak Lulus
MHS02709,1,SI-B,L,85.8,100.0,100.0,79.9,49,4,14.0,0,Tidak,87.0,91.1,Lulus
MHS02710,2,SI-C,P,69.8,83.8,76.0,55.8,48,2,11.9,2,Ya,60.4,68.2,Lulus
MHS02711,5,SI-D,L,62.1,73.2,64.0,53.5,52,9,11.0,3,Tidak,63.9,63.6,Lulus
MHS02712,3,SI-D,L,74.5,59.0,49.7,45.1,31,3,5.5,3,Tidak,45.7,49.7,Tidak Lulus
MHS02713,2,SI-D,L,96.2,100.0,95.8,91.5,53,5,13.8,0,Tidak,89.3,93.8,Lulus
MHS02714,3,SI-C,L,91.8,62.0,71.2,66.5,40,3,7.6,1,Tidak,68.1,66.8,Lulus
MHS02715,1,SI-C,L,64.7,78.6,69.8,77.1,46,2,9.4,3,Tidak,70.1,73.9,Lulus
MHS02716,2,SI-A,P,64.0,50.2,45.9,48.0,46,1,7.0,5,Tidak,37.6,45.0,Tidak Lulus
MHS02717,4,SI-A,P,93.3,83.8,76.3,68.3,37,4,6.4,1,Tidak,60.0,71.3,Lulus
MHS02718,6,SI-B,P,64.4,54.3,61.7,62.6,42,4,5.7,3,Ya,61.9,60.1,Lulus
MHS02719,5,SI-A,P,84.1,78.6,77.0,69.9,37,1,5.9,0,Tidak,78.6,76.1,Lulus
MHS02720,1,SI-B,P,70.6,92.0,64.9,72.5,43,5,8.3,1,Tidak,76.1,76.9,Lulus
MHS02721,6,SI-D,P,97.4,85.7,74.9,78.7,42,2,7.6,2,Tidak,76.6,79.1,Lulus
MHS02722,5,SI-A,L,68.8,60.6,53.9,52.4,39,2,6.4,3,Tidak,49.4,53.8,Tidak Lulus
MHS02723,5,SI-C,L,91.7,82.5,69.0,85.5,39,1,11.0,1,Tidak,74.9,78.3,Lulus
MHS02724,3,SI-A,L,80.2,73.8,57.7,54.0,15,1,0.0,0,Tidak,51.8,59.0,Tidak Lulus
MHS02725,3,SI-B,P,81.0,68.7,46.5,59.1,46,2,8.0,1,Tidak,48.0,55.6,Tidak Lulus
MHS02726,2,SI-A,P,54.4,68.6,62.8,43.2,38,5,8.7,7,Tidak,31.6,50.0,Tidak Lulus
MHS02727,1,SI-D,P,51.6,52.8,63.3,56.8,47,4,9.9,1,Ya,47.0,54.2,Tidak Lulus
MHS02728,2,SI-C,L,75.4,67.5,67.1,66.9,42,3,6.3,0,Tidak,47.4,61.2,Lulus
MHS02729,2,SI-B,P,81.0,78.3,84.7,75.1,42,2,7.1,0,Ya,64.5,74.6,Lulus
MHS02730,3,SI-C,L,64.5,99.0,72.0,70.9,47,5,9.5,2,Ya,70.3,78.0,Lulus
MHS02731,5,SI-C,L,64.9,67.2,55.3,56.3,49,6,11.0,2,Tidak,40.1,54.0,Tidak Lulus
MHS02732,3,SI-B,L,84.7,76.9,46.3,62.3,40,2,5.6,1,Tidak,50.8,59.3,Tidak Lulus
MHS02733,1,SI-C,L,84.8,70.8,71.2,73.9,41,2,7.3,0,Tidak,65.5,70.1,Lulus
MHS02734,6,SI-C,L,76.3,80.1,75.3,62.6,50,3,11.5,1,Tidak,62.1,69.4,Lulus
MHS02735,6,SI-A,L,87.4,78.8,67.5,60.6,31,2,0.1,2,Tidak,53.6,64.4,Lulus
MHS02736,5,SI-C,L,63.9,54.5,54.0,43.9,50,1,4.4,4,Ya,42.7,48.2,Tidak Lulus
MHS02737,6,SI-C,P,73.7,90.7,54.1,73.0,49,3,10.9,0,Tidak,75.5,74.4,Lulus
MHS02738,4,SI-C,P,97.8,100.0,84.2,94.2,56,3,9.8,1,Tidak,81.0,89.7,Lulus
MHS02739,6,SI-C,P,78.8,100.0,71.4,75.2,37,4,8.1,3,Ya,68.8,78.7,Lulus
MHS02740,1,SI-B,L,79.5,98.3,90.0,80.7,40,3,5.2,0,Tidak,60.8,81.0,Lulus
MHS02741,3,SI-D,P,100.0,84.5,79.8,70.6,42,5,3.9,0,Tidak,78.4,78.3,Lulus
MHS02742,2,SI-A,P,61.2,58.2,76.4,70.0,49,4,4.7,4,Tidak,45.3,60.9,Lulus
MHS02743,2,SI-C,L,87.6,100.0,75.6,71.4,53,7,11.1,2,Tidak,79.9,81.9,Lulus
MHS02744,1,SI-C,L,98.0,65.5,62.6,54.8,27,1,4.6,1,Tidak,55.1,59.1,Tidak Lulus
MHS02745,4,SI-B,L,74.1,70.2,69.5,68.5,33,3,6.8,2,Tidak,74.2,70.8,Lulus
MHS02746,5,SI-D,L,88.3,72.7,71.1,64.0,37,1,4.2,0,Tidak,75.6,71.1,Lulus
MHS02747,4,SI-C,P,66.2,82.7,78.3,73.4,53,1,9.0,3,Ya,69.4,75.5,Lulus
MHS02748,1,SI-B,P,69.8,43.5,33.5,52.5,40,1,4.9,2,Tidak,41.5,43.2,Tidak Lulus
MHS02749,5,SI-A,L,82.6,72.1,68.0,62.3,37,4,6.2,2,Tidak,61.6,65.7,Lulus
MHS02750,4,SI-A,P,87.6,43.4,44.5,49.4,27,2,1.4,3,Tidak,36.4,43.0,Tidak Lulus
MHS02751,3,SI-C,P,91.5,83.3,70.9,64.9,32,4,1.7,1,Tidak,58.5,68.8,Lulus
MHS02752,4,SI-C,P,96.8,60.9,87.3,73.9,47,3,6.5,1,Tidak,63.3,70.2,Lulus
MHS02753,2,SI-D,L,77.2,54.3,50.7,48.9,36,3,2.5,2,Tidak,40.0,47.9,Tidak Lulus
MHS02754,2,SI-D,P,92.3,89.7,72.5,87.5,57,3,12.8,0,Tidak,85.4,84.4,Lulus
MHS02755,6,SI-C,L,73.9,58.2,62.9,49.7,22,2,0.3,1,Tidak,44.0,52.8,Tidak Lulus
MHS02756,2,SI-B,P,88.8,72.8,58.4,57.1,35,2,4.1,1,Tidak,42.9,57.0,Tidak Lulus
MHS02757,3,SI-D,L,80.5,73.2,62.6,61.0,45,2,6.6,2,Ya,78.3,69.6,Lulus
MHS02758,6,SI-C,L,83.3,64.0,54.2,61.3,38,1,5.4,3,Ya,52.4,57.9,Tidak Lulus
MHS02759,4,SI-D,P,83.1,70.1,65.2,53.4,37,4,3.2,3,Ya,70.3,65.0,Lulus
MHS02760,1,SI-C,L,58.7,47.4,60.4,39.5,39,4,3.6,1,Ya,41.0,46.1,Tidak Lulus
MHS02761,1,SI-A,L,64.5,74.8,50.2,63.0,35,2,3.5,1,Tidak,49.3,59.3,Tidak Lulus
MHS02762,1,SI-C,L,79.2,84.2,67.9,50.8,44,6,5.6,0,Tidak,70.1,68.4,Lulus
MHS02763,4,SI-A,P,57.8,91.7,92.1,65.5,55,6,12.4,2,Tidak,68.4,78.2,Lulus
MHS02764,3,SI-D,L,88.0,68.3,78.5,86.2,51,4,6.7,2,Tidak,72.7,76.1,Lulus
