id_tiket,tanggal_lapor,hari_lapor,jam_lapor,unit_pelapor,kategori_masalah,prioritas,kanal_laporan,waktu_respons_menit,waktu_selesai_jam,jumlah_teknisi,eskalasi,status_sla,kepuasan_1_5
TIK04675,2026-04-23,Kamis,08:50,Laboratorium,Akun/Login,Rendah,WhatsApp,73,1.0,1,Tidak,Sesuai SLA,5
TIK04676,2026-04-23,Kamis,09:05,Laboratorium,Akun/Login,Rendah,Form Online,55,5.1,1,Ya,Sesuai SLA,4
TIK04677,2026-04-23,Kamis,09:20,Laboratorium,Sistem Akademik,Rendah,WhatsApp,50,12.6,1,Ya,Sesuai SLA,3
TIK04678,2026-04-23,Kamis,09:25,Umum,Proyektor,Sedang,WhatsApp,35,14.1,2,Tidak,Lewat SLA,4
TIK04679,2026-04-23,Kamis,09:25,Kemahasiswaan,Akun/Login,Tinggi,WhatsApp,48,3.1,1,Tidak,Sesuai SLA,4
TIK04680,2026-04-23,Kamis,09:35,Akademik,Sistem Akademik,Rendah,WhatsApp,39,8.0,1,Tidak,Sesuai SLA,4
TIK04681,2026-04-23,Kamis,09:35,Program Studi,Komputer/Laptop,Rendah,WhatsApp,46,5.9,2,Tidak,Sesuai SLA,4
TIK04682,2026-04-23,Kamis,09:35,Program Studi,Komputer/Laptop,Rendah,WhatsApp,39,6.6,2,Tidak,Sesuai SLA,5
TIK04683,2026-04-23,Kamis,09:45,Laboratorium,Internet/WiFi,Tinggi,WhatsApp,26,9.0,3,Tidak,Lewat SLA,4
TIK04684,2026-04-23,Kamis,09:45,Akademik,Akun/Login,Sedang,Form Online,42,2.4,1,Tidak,Sesuai SLA,5
TIK04685,2026-04-23,Kamis,09:55,Perpustakaan,Internet/WiFi,Tinggi,Form Online,45,9.9,2,Tidak,Lewat SLA,4
TIK04686,2026-04-23,Kamis,10:00,Perpustakaan,Printer,Tinggi,Email,80,5.3,1,Tidak,Sesuai SLA,4
TIK04687,2026-04-23,Kamis,10:05,Program Studi,Sistem Akademik,Sedang,WhatsApp,30,11.6,1,Ya,Lewat SLA,4
TIK04688,2026-04-23,Kamis,10:05,Laboratorium,Komputer/Laptop,Tinggi,Form Online,55,6.4,3,Tidak,Lewat SLA,4
TIK04689,2026-04-23,Kamis,10:15,Akademik,Proyektor,Rendah,WhatsApp,51,3.3,1,Tidak,Sesuai SLA,4
TIK04690,2026-04-23,Kamis,10:30,Perpustakaan,Internet/WiFi,Rendah,Email,68,8.1,1,Tidak,Sesuai SLA,4
TIK04691,2026-04-23,Kamis,10:30,Akademik,Internet/WiFi,Tinggi,Form Online,65,9.5,2,Tidak,Lewat SLA,4
TIK04692,2026-04-23,Kamis,10:50,Program Studi,Sistem Akademik,Tinggi,Form Online,42,11.9,3,Ya,Lewat SLA,3
TIK04693,2026-04-23,Kamis,10:50,Perpustakaan,Akun/Login,Rendah,Datang Langsung,43,1.3,1,Tidak,Sesuai SLA,5
TIK04694,2026-04-23,Kamis,11:00,Laboratorium,Komputer/Laptop,Tinggi,WhatsApp,24,10.4,2,Ya,Lewat SLA,3
TIK04695,2026-04-23,Kamis,11:35,Program Studi,Sistem Akademik,Sedang,WhatsApp,48,8.4,1,Tidak,Sesuai SLA,4
TIK04696,2026-04-23,Kamis,11:40,Perpustakaan,Akun/Login,Rendah,WhatsApp,45,3.1,2,Tidak,Sesuai SLA,4
TIK04697,2026-04-23,Kamis,11:55,Laboratorium,Proyektor,Rendah,Datang Langsung,38,2.2,1,Tidak,Sesuai SLA,5
TIK04698,2026-04-23,Kamis,12:05,Umum,Sistem Akademik,Sedang,Datang Langsung,14,9.4,1,Tidak,Sesuai SLA,4
TIK04699,2026-04-23,Kamis,12:45,Laboratorium,Internet/WiFi,Sedang,Datang Langsung,14,6.5,2,Tidak,Sesuai SLA,4
TIK04700,2026-04-23,Kamis,12:50,Kemahasiswaan,Printer,Rendah,Form Online,56,2.4,1,Tidak,Sesuai SLA,4
TIK04701,2026-04-23,Kamis,12:50,Akademik,Sistem Akademik,Sedang,Form Online,47,10.3,2,Tidak,Lewat SLA,3
TIK04702,2026-04-23,Kamis,13:30,Kemahasiswaan,Komputer/Laptop,Sedang,Form Online,54,7.5,1,Tidak,Sesuai SLA,5
TIK04703,2026-04-23,Kamis,13:40,Perpustakaan,Komputer/Laptop,Rendah,Form Online,57,5.5,1,Tidak,Sesuai SLA,4
TIK04704,2026-04-23,Kamis,13:40,Keuangan,Printer,Sedang,WhatsApp,26,5.3,1,Tidak,Sesuai SLA,4
TIK04705,2026-04-23,Kamis,14:55,Kemahasiswaan,Printer,Sedang,WhatsApp,30,3.3,2,Tidak,Sesuai SLA,4
TIK04706,2026-04-23,Kamis,15:40,Keuangan,Akun/Login,Sedang,Email,65,4.2,1,Tidak,Sesuai SLA,4
TIK04707,2026-04-23,Kamis,16:15,Program Studi,Internet/WiFi,Tinggi,Email,56,10.9,2,Ya,Lewat SLA,3
TIK04708,2026-04-23,Kamis,17:25,Akademik,Akun/Login,Rendah,WhatsApp,71,1.2,2,Tidak,Sesuai SLA,5
TIK04709,2026-04-24,Jumat,07:10,Laboratorium,Proyektor,Sedang,Datang Langsung,31,3.5,1,Tidak,Sesuai SLA,4
TIK04710,2026-04-24,Jumat,07:20,Akademik,Komputer/Laptop,Sedang,WhatsApp,23,6.4,1,Tidak,Sesuai SLA,5
TIK04711,2026-04-24,Jumat,07:20,Laboratorium,Akun/Login,Sedang,Datang Langsung,35,1.8,1,Tidak,Sesuai SLA,4
TIK04712,2026-04-24,Jumat,07:20,Laboratorium,Komputer/Laptop,Rendah,Form Online,55,4.4,1,Tidak,Sesuai SLA,4
TIK04713,2026-04-24,Jumat,07:30,Laboratorium,Komputer/Laptop,Sedang,WhatsApp,35,6.2,1,Tidak,Sesuai SLA,4
TIK04714,2026-04-24,Jumat,08:25,Akademik,Komputer/Laptop,Sedang,WhatsApp,49,4.6,2,Tidak,Sesuai SLA,5
TIK04715,2026-04-24,Jumat,08:30,Umum,Internet/WiFi,Tinggi,Form Online,109,11.2,1,Ya,Lewat SLA,3
TIK04716,2026-04-24,Jumat,08:40,Akademik,Komputer/Laptop,Rendah,Form Online,54,5.0,2,Tidak,Sesuai SLA,4
TIK04717,2026-04-24,Jumat,08:40,Kemahasiswaan,Printer,Tinggi,WhatsApp,59,5.2,3,Tidak,Sesuai SLA,3
TIK04718,2026-04-24,Jumat,09:00,Akademik,Komputer/Laptop,Sedang,WhatsApp,28,6.7,1,Tidak,Sesuai SLA,4
TIK04719,2026-04-24,Jumat,09:05,Umum,Komputer/Laptop,Rendah,WhatsApp,46,4.6,2,Tidak,Sesuai SLA,5
TIK04720,2026-04-24,Jumat,09:05,Laboratorium,Printer,Sedang,WhatsApp,38,3.0,2,Tidak,Sesuai SLA,5
TIK04721,2026-04-24,Jumat,09:10,Kemahasiswaan,Proyektor,Rendah,Email,75,7.9,2,Tidak,Sesuai SLA,4
TIK04722,2026-04-24,Jumat,09:25,Perpustakaan,Internet/WiFi,Rendah,Datang Langsung,36,6.3,1,Tidak,Sesuai SLA,5
TIK04723,2026-04-24,Jumat,09:30,Laboratorium,Akun/Login,Sedang,Datang Langsung,26,1.6,1,Tidak,Sesuai SLA,5
TIK04724,2026-04-24,Jumat,09:30,Akademik,Komputer/Laptop,Sedang,Email,93,9.1,1,Tidak,Sesuai SLA,5
TIK04725,2026-04-24,Jumat,09:45,Perpustakaan,Internet/WiFi,Sedang,WhatsApp,70,9.6,1,Ya,Sesuai SLA,5
TIK04726,2026-04-24,Jumat,09:50,Laboratorium,Sistem Akademik,Rendah,WhatsApp,68,10.0,1,Tidak,Sesuai SLA,4
TIK04727,2026-04-24,Jumat,09:50,Keuangan,Komputer/Laptop,Sedang,Form Online,49,7.6,1,Tidak,Sesuai SLA,4
TIK04728,2026-04-24,Jumat,10:30,Program Studi,Sistem Akademik,Sedang,Form Online,56,8.3,1,Tidak,Sesuai SLA,4
TIK04729,2026-04-24,Jumat,10:35,Kemahasiswaan,Akun/Login,Rendah,Form Online,51,1.8,1,Tidak,Sesuai SLA,5
TIK04730,2026-04-24,Jumat,10:40,Program Studi,Komputer/Laptop,Rendah,WhatsApp,36,4.5,2,Tidak,Sesuai SLA,4
TIK04731,2026-04-24,Jumat,10:50,Program Studi,Printer,Rendah,WhatsApp,42,4.1,1,Tidak,Sesuai SLA,4
TIK04732,2026-04-24,Jumat,10:50,Akademik,Printer,Sedang,WhatsApp,38,5.1,1,Tidak,Sesuai SLA,4
TIK04733,2026-04-24,Jumat,11:00,Umum,Internet/WiFi,Sedang,Form Online,40,10.7,1,Ya,Lewat SLA,3
TIK04734,2026-04-24,Jumat,11:00,Program Studi,Akun/Login,Sedang,Datang Langsung,76,2.4,1,Tidak,Sesuai SLA,4
TIK04735,2026-04-24,Jumat,11:10,Program Studi,Printer,Rendah,WhatsApp,38,8.9,2,Ya,Sesuai SLA,4
TIK04736,2026-04-24,Jumat,11:10,Perpustakaan,Sistem Akademik,Rendah,Form Online,60,10.0,1,Ya,Sesuai SLA,2
TIK04737,2026-04-24,Jumat,11:20,Akademik,Sistem Akademik,Rendah,WhatsApp,45,18.6,1,Ya,Lewat SLA,2
TIK04738,2026-04-24,Jumat,11:25,Umum,Internet/WiFi,Rendah,Email,91,8.1,2,Tidak,Sesuai SLA,4
TIK04739,2026-04-24,Jumat,11:25,Perpustakaan,Akun/Login,Sedang,Email,84,5.2,1,Tidak,Sesuai SLA,4
TIK04740,2026-04-24,Jumat,11:25,Program Studi,Proyektor,Rendah,Form Online,52,2.8,1,Tidak,Sesuai SLA,4
TIK04741,2026-04-24,Jumat,11:35,Akademik,Internet/WiFi,Sedang,Form Online,46,8.7,2,Tidak,Sesuai SLA,4
TIK04742,2026-04-24,Jumat,11:45,Akademik,Komputer/Laptop,Sedang,WhatsApp,27,8.0,1,Tidak,Sesuai SLA,5
TIK04743,2026-04-24,Jumat,11:45,Keuangan,Akun/Login,Sedang,Datang Langsung,25,5.0,1,Tidak,Sesuai SLA,5
TIK04744,2026-04-24,Jumat,11:55,Kemahasiswaan,Komputer/Laptop,Rendah,Form Online,63,6.6,1,Tidak,Sesuai SLA,3
TIK04745,2026-04-24,Jumat,12:05,Program Studi,Internet/WiFi,Rendah,WhatsApp,40,6.5,2,Tidak,Sesuai SLA,4
TIK04746,2026-04-24,Jumat,12:10,Keuangan,Akun/Login,Rendah,Email,93,3.4,1,Tidak,Sesuai SLA,5
TIK04747,2026-04-24,Jumat,12:20,Keuangan,Sistem Akademik,Rendah,Form Online,75,9.0,1,Ya,Sesuai SLA,4
TIK04748,2026-04-24,Jumat,12:20,Perpustakaan,Komputer/Laptop,Sedang,WhatsApp,18,8.6,1,Ya,Sesuai SLA,5
TIK04749,2026-04-24,Jumat,12:35,Keuangan,Internet/WiFi,Tinggi,Email,57,11.0,3,Ya,Lewat SLA,3
TIK04750,2026-04-24,Jumat,12:40,Keuangan,Internet/WiFi,Rendah,Form Online,76,7.0,2,Tidak,Sesuai SLA,4
TIK04751,2026-04-24,Jumat,12:40,Umum,Internet/WiFi,Tinggi,Email,56,12.2,2,Ya,Lewat SLA,3
TIK04752,2026-04-24,Jumat,12:50,Kemahasiswaan,Printer,Rendah,WhatsApp,70,4.4,1,Tidak,Sesuai SLA,4
TIK04753,2026-04-24,Jumat,12:55,Keuangan,Komputer/Laptop,Rendah,WhatsApp,45,4.6,2,Tidak,Sesuai SLA,4
TIK04754,2026-04-24,Jumat,13:00,Keuangan,Internet/WiFi,Rendah,WhatsApp,39,7.6,1,Tidak,Sesuai SLA,4
TIK04755,2026-04-24,Jumat,13:20,Kemahasiswaan,Internet/WiFi,Rendah,Form Online,58,5.9,2,Tidak,Sesuai SLA,4
TIK04756,2026-04-24,Jumat,14:15,Umum,Sistem Akademik,Rendah,WhatsApp,45,15.9,2,Tidak,Sesuai SLA,4
TIK04757,2026-04-24,Jumat,14:15,Program Studi,Sistem Akademik,Tinggi,Email,56,12.2,2,Ya,Lewat SLA,3
TIK04758,2026-04-24,Jumat,15:05,Laboratorium,Printer,Sedang,Form Online,42,3.9,2,Tidak,Sesuai SLA,5
TIK04759,2026-04-24,Jumat,15:45,Kemahasiswaan,Akun/Login,Rendah,Datang Langsung,26,6.2,1,Ya,Sesuai SLA,3
TIK04760,2026-04-24,Jumat,16:00,Program Studi,Sistem Akademik,Sedang,Form Online,45,11.3,1,Ya,Lewat SLA,3
TIK04761,2026-04-24,Jumat,17:50,Program Studi,Sistem Akademik,Sedang,WhatsApp,35,9.0,2,Tidak,Sesuai SLA,4
TIK04762,2026-04-25,Sabtu,07:05,Perpustakaan,Internet/WiFi,Tinggi,Form Online,37,10.3,1,Ya,Lewat SLA,3
TIK04763,2026-04-25,Sabtu,07:10,Program Studi,Akun/Login,Sedang,WhatsApp,35,2.8,2,Tidak,Sesuai SLA,5
TIK04764,2026-04-25,Sabtu,08:05,Perpustakaan,Komputer/Laptop,Rendah,Datang Langsung,37,4.0,2,Tidak,Sesuai SLA,4
TIK04765,2026-04-25,Sabtu,08:30,Program Studi,Akun/Login,Sedang,Form Online,46,2.4,1,Tidak,Sesuai SLA,5
TIK04766,2026-04-25,Sabtu,08:40,Kemahasiswaan,Printer,Rendah,Datang Langsung,32,5.2,1,Tidak,Sesuai SLA,3
TIK04767,2026-04-25,Sabtu,09:15,Laboratorium,Komputer/Laptop,Sedang,WhatsApp,39,6.0,1,Tidak,Sesuai SLA,4
TIK04768,2026-04-25,Sabtu,09:20,Program Studi,Sistem Akademik,Rendah,Email,105,10.2,1,Tidak,Sesuai SLA,3
TIK04769,2026-04-25,Sabtu,09:45,Program Studi,Sistem Akademik,Tinggi,WhatsApp,21,11.9,2,Tidak,Lewat SLA,3
TIK04770,2026-04-25,Sabtu,09:45,Laboratorium,Proyektor,Rendah,WhatsApp,54,6.6,2,Ya,Sesuai SLA,4
TIK04771,2026-04-25,Sabtu,09:55,Laboratorium,Printer,Tinggi,WhatsApp,34,8.4,2,Tidak,Lewat SLA,3
TIK04772,2026-04-25,Sabtu,10:10,Program Studi,Internet/WiFi,Sedang,WhatsApp,38,7.2,1,Tidak,Sesuai SLA,4
TIK04773,2026-04-25,Sabtu,10:15,Kemahasiswaan,Komputer/Laptop,Rendah,Datang Langsung,46,6.8,1,Ya,Sesuai SLA,5
TIK04774,2026-04-25,Sabtu,10:20,Laboratorium,Akun/Login,Sedang,WhatsApp,29,5.2,1,Tidak,Sesuai SLA,4
TIK04775,2026-04-25,Sabtu,10:30,Akademik,Proyektor,Rendah,Email,72,6.5,2,Tidak,Sesuai SLA,5
TIK04776,2026-04-25,Sabtu,10:35,Keuangan,Internet/WiFi,Sedang,WhatsApp,45,6.8,1,Tidak,Sesuai SLA,4
TIK04777,2026-04-25,Sabtu,10:40,Keuangan,Printer,Rendah,Email,83,8.4,1,Tidak,Sesuai SLA,4
TIK04778,2026-04-25,Sabtu,11:10,Program Studi,Komputer/Laptop,Rendah,Form Online,59,5.0,2,Tidak,Sesuai SLA,5
TIK04779,2026-04-25,Sabtu,11:15,Akademik,Proyektor,Rendah,WhatsApp,74,4.8,1,Tidak,Sesuai SLA,4
TIK04780,2026-04-25,Sabtu,11:25,Umum,Printer,Rendah,Email,75,4.1,2,Tidak,Sesuai SLA,5
TIK04781,2026-04-25,Sabtu,11:40,Kemahasiswaan,Akun/Login,Sedang,WhatsApp,50,2.8,1,Tidak,Sesuai SLA,4
TIK04782,2026-04-25,Sabtu,11:50,Program Studi,Akun/Login,Rendah,Form Online,51,1.4,1,Tidak,Sesuai SLA,5
TIK04783,2026-04-25,Sabtu,12:00,Laboratorium,Komputer/Laptop,Sedang,Form Online,68,10.4,1,Ya,Lewat SLA,4
TIK04784,2026-04-25,Sabtu,12:00,Laboratorium,Internet/WiFi,Sedang,Form Online,71,9.7,2,Ya,Sesuai SLA,4
TIK04785,2026-04-25,Sabtu,12:05,Perpustakaan,Komputer/Laptop,Sedang,WhatsApp,60,4.8,1,Tidak,Sesuai SLA,4
TIK04786,2026-04-25,Sabtu,12:05,Kemahasiswaan,Sistem Akademik,Rendah,WhatsApp,35,10.0,1,Ya,Sesuai SLA,4
TIK04787,2026-04-25,Sabtu,12:25,Akademik,Komputer/Laptop,Sedang,WhatsApp,23,5.2,1,Tidak,Sesuai SLA,4
TIK04788,2026-04-25,Sabtu,12:30,Keuangan,Akun/Login,Sedang,WhatsApp,25,1.7,1,Tidak,Sesuai SLA,5
TIK04789,2026-04-25,Sabtu,13:10,Laboratorium,Akun/Login,Sedang,Form Online,58,2.5,2,Tidak,Sesuai SLA,5
TIK04790,2026-04-25,Sabtu,14:45,Keuangan,Internet/WiFi,Sedang,WhatsApp,46,6.8,2,Tidak,Sesuai SLA,4
TIK04791,2026-04-25,Sabtu,14:50,Perpustakaan,Komputer/Laptop,Sedang,Email,63,12.9,1,Ya,Lewat SLA,3
TIK04792,2026-04-25,Sabtu,15:20,Program Studi,Sistem Akademik,Sedang,WhatsApp,27,7.9,1,Tidak,Sesuai SLA,4
TIK04793,2026-04-26,Minggu,07:10,Akademik,Internet/WiFi,Sedang,Email,89,14.6,2,Ya,Lewat SLA,2
TIK04794,2026-04-26,Minggu,07:15,Akademik,Sistem Akademik,Rendah,Form Online,69,13.8,1,Ya,Sesuai SLA,4
TIK04795,2026-04-26,Minggu,07:20,Perpustakaan,Akun/Login,Rendah,Datang Langsung,41,2.1,1,Tidak,Sesuai SLA,5
TIK04796,2026-04-26,Minggu,07:20,Akademik,Komputer/Laptop,Rendah,WhatsApp,62,5.8,1,Tidak,Sesuai SLA,4
TIK04797,2026-04-26,Minggu,07:25,Laboratorium,Internet/WiFi,Rendah,WhatsApp,71,10.6,1,Tidak,Sesuai SLA,3
TIK04798,2026-04-26,Minggu,07:25,Umum,Akun/Login,Rendah,Form Online,63,8.9,1,Tidak,Sesuai SLA,4
TIK04799,2026-04-26,Minggu,07:35,Akademik,Sistem Akademik,Rendah,Form Online,51,9.2,1,Tidak,Sesuai SLA,4
TIK04800,2026-04-26,Minggu,07:45,Kemahasiswaan,Printer,Sedang,WhatsApp,30,5.5,1,Tidak,Sesuai SLA,4
TIK04801,2026-04-26,Minggu,07:55,Laboratorium,Printer,Rendah,Email,74,7.9,1,Ya,Sesuai SLA,4
TIK04802,2026-04-26,Minggu,08:35,Keuangan,Sistem Akademik,Rendah,Email,76,8.5,1,Tidak,Sesuai SLA,4
TIK04803,2026-04-26,Minggu,08:55,Laboratorium,Komputer/Laptop,Sedang,Form Online,48,5.6,1,Tidak,Sesuai SLA,5
TIK04804,2026-04-26,Minggu,09:00,Akademik,Proyektor,Rendah,Email,81,5.8,2,Ya,Sesuai SLA,4
TIK04805,2026-04-26,Minggu,09:00,Keuangan,Proyektor,Tinggi,WhatsApp,20,4.7,3,Tidak,Sesuai SLA,4
TIK04806,2026-04-26,Minggu,09:15,Program Studi,Sistem Akademik,Sedang,WhatsApp,45,7.7,1,Tidak,Sesuai SLA,4
TIK04807,2026-04-26,Minggu,09:40,Laboratorium,Internet/WiFi,Rendah,WhatsApp,57,9.9,2,Tidak,Sesuai SLA,4
TIK04808,2026-04-26,Minggu,09:45,Perpustakaan,Internet/WiFi,Tinggi,Datang Langsung,42,7.9,1,Tidak,Lewat SLA,3
TIK04809,2026-04-26,Minggu,10:25,Perpustakaan,Sistem Akademik,Tinggi,WhatsApp,19,10.4,1,Ya,Lewat SLA,3
TIK04810,2026-04-26,Minggu,11:00,Program Studi,Komputer/Laptop,Sedang,Email,63,7.5,1,Tidak,Sesuai SLA,2
TIK04811,2026-04-26,Minggu,11:10,Kemahasiswaan,Internet/WiFi,Tinggi,WhatsApp,12,11.4,1,Ya,Lewat SLA,3
TIK04812,2026-04-26,Minggu,11:20,Laboratorium,Internet/WiFi,Sedang,Form Online,85,8.0,1,Tidak,Sesuai SLA,3
TIK04813,2026-04-26,Minggu,11:40,Program Studi,Printer,Rendah,WhatsApp,35,4.8,1,Tidak,Sesuai SLA,4
TIK04814,2026-04-26,Minggu,12:30,Akademik,Sistem Akademik,Sedang,Form Online,47,7.3,1,Tidak,Sesuai SLA,3
TIK04815,2026-04-26,Minggu,12:40,Program Studi,Komputer/Laptop,Rendah,Datang Langsung,28,7.2,2,Tidak,Sesuai SLA,4
TIK04816,2026-04-26,Minggu,12:40,Kemahasiswaan,Komputer/Laptop,Rendah,Email,85,6.0,1,Tidak,Sesuai SLA,4
TIK04817,2026-04-26,Minggu,12:50,Akademik,Komputer/Laptop,Rendah,Email,90,12.0,2,Tidak,Sesuai SLA,3
TIK04818,2026-04-26,Minggu,13:00,Program Studi,Sistem Akademik,Sedang,Email,74,11.7,1,Ya,Lewat SLA,2
TIK04819,2026-04-26,Minggu,13:05,Akademik,Internet/WiFi,Sedang,WhatsApp,32,10.1,1,Tidak,Lewat SLA,4
TIK04820,2026-04-26,Minggu,13:10,Laboratorium,Printer,Sedang,Datang Langsung,34,2.9,1,Tidak,Sesuai SLA,5
TIK04821,2026-04-26,Minggu,13:15,Keuangan,Sistem Akademik,Sedang,WhatsApp,45,9.4,1,Tidak,Sesuai SLA,3
TIK04822,2026-04-26,Minggu,13:55,Kemahasiswaan,Internet/WiFi,Rendah,WhatsApp,43,9.6,1,Tidak,Sesuai SLA,4
TIK04823,2026-04-26,Minggu,14:50,Keuangan,Sistem Akademik,Tinggi,WhatsApp,52,10.6,2,Ya,Lewat SLA,4
TIK04824,2026-04-26,Minggu,15:00,Kemahasiswaan,Internet/WiFi,Sedang,Datang Langsung,40,7.0,1,Tidak,Sesuai SLA,4
TIK04825,2026-04-26,Minggu,15:20,Program Studi,Akun/Login,Sedang,WhatsApp,28,3.5,1,Tidak,Sesuai SLA,4
TIK04826,2026-04-26,Minggu,16:05,Program Studi,Akun/Login,Sedang,Form Online,56,2.6,1,Tidak,Sesuai SLA,5
TIK04827,2026-04-27,Senin,07:00,Program Studi,Internet/WiFi,Tinggi,Email,65,11.4,2,Ya,Lewat SLA,4
TIK04828,2026-04-27,Senin,07:00,Akademik,Sistem Akademik,Sedang,Form Online,61,7.7,1,Tidak,Sesuai SLA,4
TIK04829,2026-04-27,Senin,07:15,Program Studi,Sistem Akademik,Rendah,Datang Langsung,40,7.2,1,Tidak,Sesuai SLA,3
TIK04830,2026-04-27,Senin,08:10,Program Studi,Internet/WiFi,Sedang,WhatsApp,66,6.0,1,Tidak,Sesuai SLA,5
TIK04831,2026-04-27,Senin,08:15,Program Studi,Printer,Rendah,Email,80,4.3,1,Tidak,Sesuai SLA,4
TIK04832,2026-04-27,Senin,08:35,Kemahasiswaan,Akun/Login,Rendah,Email,82,3.8,2,Tidak,Sesuai SLA,3
TIK04833,2026-04-27,Senin,08:45,Program Studi,Akun/Login,Sedang,Datang Langsung,49,5.3,1,Tidak,Sesuai SLA,4
TIK04834,2026-04-27,Senin,09:20,Umum,Internet/WiFi,Sedang,Form Online,49,6.1,1,Tidak,Sesuai SLA,4
TIK04835,2026-04-27,Senin,09:35,Perpustakaan,Sistem Akademik,Sedang,WhatsApp,63,8.0,1,Tidak,Sesuai SLA,5
TIK04836,2026-04-27,Senin,09:45,Kemahasiswaan,Sistem Akademik,Tinggi,WhatsApp,34,14.7,3,Ya,Lewat SLA,2
TIK04837,2026-04-27,Senin,10:15,Program Studi,Internet/WiFi,Rendah,Form Online,48,9.3,1,Tidak,Sesuai SLA,5
TIK04838,2026-04-27,Senin,10:15,Umum,Internet/WiFi,Rendah,Form Online,104,8.8,2,Ya,Sesuai SLA,4
TIK04839,2026-04-27,Senin,10:20,Umum,Komputer/Laptop,Rendah,Form Online,51,6.0,1,Tidak,Sesuai SLA,4
TIK04840,2026-04-27,Senin,10:25,Kemahasiswaan,Printer,Rendah,WhatsApp,92,3.3,1,Tidak,Sesuai SLA,4
TIK04841,2026-04-27,Senin,10:25,Umum,Internet/WiFi,Tinggi,Email,80,12.0,2,Ya,Lewat SLA,2
TIK04842,2026-04-27,Senin,10:30,Akademik,Komputer/Laptop,Sedang,Form Online,87,5.5,1,Tidak,Sesuai SLA,4
TIK04843,2026-04-27,Senin,10:35,Akademik,Printer,Tinggi,Form Online,72,7.8,2,Tidak,Lewat SLA,2
TIK04844,2026-04-27,Senin,10:40,Akademik,Internet/WiFi,Rendah,Datang Langsung,45,5.9,1,Tidak,Sesuai SLA,5
TIK04845,2026-04-27,Senin,10:40,Umum,Akun/Login,Sedang,Form Online,45,2.7,2,Tidak,Sesuai SLA,5
TIK04846,2026-04-27,Senin,10:45,Umum,Printer,Sedang,Email,69,4.0,2,Tidak,Sesuai SLA,3
TIK04847,2026-04-27,Senin,10:50,Umum,Proyektor,Rendah,WhatsApp,33,2.9,1,Tidak,Sesuai SLA,5
TIK04848,2026-04-27,Senin,10:50,Keuangan,Proyektor,Sedang,WhatsApp,27,2.6,1,Tidak,Sesuai SLA,5
TIK04849,2026-04-27,Senin,10:50,Program Studi,Internet/WiFi,Sedang,Form Online,61,7.5,2,Tidak,Sesuai SLA,4
TIK04850,2026-04-27,Senin,11:30,Akademik,Internet/WiFi,Rendah,WhatsApp,38,8.6,1,Tidak,Sesuai SLA,4
TIK04851,2026-04-27,Senin,12:00,Perpustakaan,Internet/WiFi,Rendah,WhatsApp,40,5.7,1,Tidak,Sesuai SLA,4
TIK04852,2026-04-27,Senin,12:10,Program Studi,Komputer/Laptop,Rendah,WhatsApp,46,4.1,1,Tidak,Sesuai SLA,5
TIK04853,2026-04-27,Senin,12:10,Program Studi,Internet/WiFi,Sedang,Form Online,43,9.7,2,Tidak,Sesuai SLA,4
TIK04854,2026-04-27,Senin,12:40,Program Studi,Internet/WiFi,Sedang,WhatsApp,55,8.7,1,Tidak,Sesuai SLA,3
TIK04855,2026-04-27,Senin,13:05,Umum,Akun/Login,Rendah,Email,98,4.3,2,Tidak,Sesuai SLA,4
TIK04856,2026-04-27,Senin,13:35,Program Studi,Printer,Sedang,Email,60,8.9,1,Tidak,Sesuai SLA,4
TIK04857,2026-04-27,Senin,13:40,Program Studi,Sistem Akademik,Tinggi,WhatsApp,22,9.6,1,Tidak,Lewat SLA,4
TIK04858,2026-04-27,Senin,14:40,Program Studi,Internet/WiFi,Rendah,Email,74,8.0,1,Tidak,Sesuai SLA,4
TIK04859,2026-04-27,Senin,15:00,Keuangan,Sistem Akademik,Tinggi,WhatsApp,50,11.0,1,Tidak,Lewat SLA,3
TIK04860,2026-04-27,Senin,15:35,Umum,Akun/Login,Rendah,WhatsApp,45,2.2,1,Tidak,Sesuai SLA,5
TIK04861,2026-04-28,Selasa,07:00,Akademik,Proyektor,Rendah,Email,79,5.3,2,Tidak,Sesuai SLA,5
TIK04862,2026-04-28,Selasa,07:10,Program Studi,Internet/WiFi,Rendah,WhatsApp,59,6.9,1,Tidak,Sesuai SLA,5
TIK04863,2026-04-28,Selasa,07:15,Akademik,Printer,Rendah,WhatsApp,59,2.5,1,Tidak,Sesuai SLA,4
TIK04864,2026-04-28,Selasa,07:35,Program Studi,Akun/Login,Rendah,Datang Langsung,61,1.4,1,Tidak,Sesuai SLA,5
TIK04865,2026-04-28,Selasa,07:40,Akademik,Sistem Akademik,Rendah,WhatsApp,37,9.6,2,Ya,Sesuai SLA,4
TIK04866,2026-04-28,Selasa,07:45,Akademik,Printer,Rendah,Datang Langsung,37,5.5,2,Tidak,Sesuai SLA,4
TIK04867,2026-04-28,Selasa,07:50,Akademik,Akun/Login,Rendah,WhatsApp,40,11.3,1,Ya,Sesuai SLA,4
TIK04868,2026-04-28,Selasa,08:10,Keuangan,Akun/Login,Rendah,Form Online,54,1.2,1,Tidak,Sesuai SLA,5
TIK04869,2026-04-28,Selasa,08:15,Program Studi,Printer,Rendah,Datang Langsung,55,4.2,2,Tidak,Sesuai SLA,5
